Date,Ticker,Close,High,Low,Open,Volume
2024-02-13,AAPL,183.0445251464844,184.20192116931864,181.5310258479947,183.76666370675508,56529500
2024-02-14,AAPL,182.16409301757807,183.52921572281525,180.4725423642709,183.32148884677065,54630500
2024-02-15,AAPL,181.87722778320312,182.5004386022798,179.3943014199978,181.57057328309747,65434500
2024-02-16,AAPL,180.3439483642578,182.8565652037317,179.7108507918506,181.44197861733377,49752500
2024-02-20,AAPL,179.60205078125,180.46266385305907,178.0588762686663,179.82956623009554,53665600
2024-02-21,AAPL,180.3538818359375,180.91772714904744,178.71177953067104,179.97797489770463,41371400
2024-02-22,AAPL,182.3817443847656,182.96539328132977,180.4923533451292,181.5013427712477,52292200
2024-02-23,AAPL,180.55172729492188,183.04454100592469,180.26484617235863,183.01486573038227,45119700
2024-02-26,AAPL,179.2063446044922,180.7890808867176,178.70183486744935,180.2746995194681,40867400
2024-02-27,AAPL,180.66050720214844,181.93658908973129,177.62360710096542,179.1470080612827,54318900
2024-02-28,AAPL,179.46356201171875,181.145226165725,178.18748003378263,180.54180381169616,48953900
2024-02-29,AAPL,178.80079650878906,180.60117691942327,177.59395175081718,179.3151930681472,136682600
2024-03-01,AAPL,177.7225341796875,178.5831471920378,175.46712311031385,177.6137198257161,73563100
2024-03-04,AAPL,173.21170043945312,174.9922768844708,171.91581500377694,174.25036500096817,81510100
2024-03-05,AAPL,168.28538513183594,170.18467763470022,167.7907772375202,168.9184826327907,95132400
2024-03-06,AAPL,167.29620361328125,169.39335177885377,166.8609461620447,169.2152850514215,68587700
2024-03-07,AAPL,167.17747497558594,168.88881413208614,166.67298033709926,167.32585131213037,71765100
2024-03-08,AAPL,168.8888397216797,171.82681238429842,167.11814976227143,167.17750030588184,76267000
2024-03-11,AAPL,170.88705444335938,172.49948126334272,170.1946063009313,171.07500788792643,60139500
2024-03-12,AAPL,171.3618621826172,172.15323790323208,169.16580172767317,171.28272310113206,59825400
2024-03-13,AAPL,169.28453063964844,171.3223130850131,168.91851047344855,170.90684419661972,52488700
2024-03-14,AAPL,171.13433837890625,172.43020869953008,170.1945863604126,171.04531257693264,72913500
2024-03-15,AAPL,170.75843811035156,170.75843811035156,168.4535633292171,169.32407812222547,121752700
2024-03-18,AAPL,171.84661865234375,175.7935962460948,171.64877845516034,173.67667443832926,75604200
2024-03-19,AAPL,174.18113708496094,174.70542030322298,171.16402557801365,172.45989598897214,55215200
2024-03-20,AAPL,176.74319458007812,176.74319458007812,173.20180001631465,173.82501083363408,53423100
2024-03-21,AAPL,169.5219268798828,175.57593855649498,168.99764365136926,175.14068113790177,106181300
2024-03-22,AAPL,170.422119140625,171.18381963278856,168.22605856941686,169.90772263085665,71160100
2024-03-25,AAPL,169.00753784179688,170.08577952012527,167.6226265638577,168.7305586050563,54288300
2024-03-26,AAPL,167.87985229492188,169.57140318495337,167.75124938607289,168.16671829054096,57388400
2024-03-27,AAPL,171.44102478027344,171.7279058767874,168.27553655784754,168.57230438056465,60273300
2024-03-28,AAPL,169.6307373046875,170.37264922530974,168.67119667981044,169.89782982249778,65672700
2024-04-01,AAPL,168.19638061523438,169.40322523760474,167.65230884379906,169.3438746978549,46240500
2024-04-02,AAPL,167.01922607421875,167.51383407497934,166.4158037095213,167.2566433485096,49329500
2024-04-03,AAPL,167.8204803466797,168.83937157047524,166.7620271262386,166.9697540235435,47691700
2024-04-04,AAPL,166.9994354248047,170.06599565718972,166.9994354248047,168.4535689105981,53704400
2024-04-05,AAPL,167.75123596191406,168.5524984345705,167.12802510796487,167.7611226870966,42104800
2024-04-08,AAPL,166.63340759277344,167.37531948329715,166.425680716199,167.20715459942008,37425500
2024-04-09,AAPL,167.84024047851562,168.24582257310013,166.5344834909376,166.8806999592474,42373800
2024-04-10,AAPL,165.97064208984375,167.2665125006067,165.30786924976792,166.9796465317702,49709300
2024-04-11,AAPL,173.15232849121094,173.56781241373886,166.34653399230652,166.52458559261677,91070300
2024-04-12,AAPL,174.64608764648438,176.43656618963917,172.33132583138607,172.38077455594663,101670900
2024-04-15,AAPL,170.82766723632812,174.72517963690404,170.63971383210225,173.46887143042125,73531800
2024-04-16,AAPL,167.55337524414062,171.88613013777277,166.45534511410173,169.89781183493915,73711200
2024-04-17,AAPL,166.18826293945312,168.80967890645843,166.18826293945312,167.780901063059,50901200
2024-04-18,AAPL,165.23861694335938,166.8213684176903,164.75391081370103,166.21794611620325,43122900
2024-04-19,AAPL,163.2206268310547,164.60552308162335,162.31054999578998,164.41758473594675,68149400
2024-04-22,AAPL,164.0515594482422,165.45624419964858,162.99310629576294,163.73501821268977,48116400
2024-04-23,AAPL,165.10011291503906,165.24850434331734,163.1414698344962,163.5668404824781,49537800
2024-04-24,AAPL,167.197265625,167.4742448528629,164.41757152765254,164.7439994721628,48251800
2024-04-25,AAPL,168.05789184570312,168.77012851479734,166.33665071301928,167.70177351115603,50558300
2024-04-26,AAPL,167.47425842285156,169.49225225997063,167.35554224826544,168.04800546826704,44838400
2024-04-29,AAPL,171.6289520263672,174.1316669492416,171.2332717193323,171.50034913417457,68169400
2024-04-30,AAPL,168.49314880371094,173.10289859543835,168.1667057400835,171.46079655206535,65934800
2024-05-01,AAPL,167.47425842285156,170.84748833564953,167.28630498280754,167.75123767315736,50383100
2024-05-02,AAPL,171.1640167236328,171.5498103000238,169.04709541575278,170.64962025703286,94214900
2024-05-03,AAPL,181.40240478515625,184.9833612803204,180.6901681758964,184.6371297001228,163224100
2024-05-06,AAPL,179.75045776367188,182.21359610453808,178.47436058739535,180.38355544132992,78569700
2024-05-07,AAPL,180.4329833984375,182.90602327557747,179.36464345444207,181.4716631656838,77305800
2024-05-08,AAPL,180.7693023681641,181.09574539643796,179.49320552179933,180.878116710922,45057100
2024-05-09,AAPL,182.5795745849609,182.6686003878229,180.14609698041687,180.59124108896245,48983000
2024-05-10,AAPL,181.3215789794922,183.34230991411323,180.4102677646858,183.1541015442068,50759500
2024-05-13,AAPL,184.5210723876953,185.3333368917867,182.87674310968825,183.6890076137796,72044800
2024-05-14,AAPL,185.66018676757807,186.52198207892377,184.5309518112327,185.7394331821104,52393600
2024-05-15,AAPL,187.9285888671875,188.849800179078,185.6007724639543,186.13568203158252,70400000
2024-05-16,AAPL,188.04747009277344,189.29558246787192,187.86917696188,188.6715262803227,52845200
2024-05-17,AAPL,188.07716369628903,189.0082902438942,187.3936765447615,187.72056236134895,41282900
2024-05-20,AAPL,189.2361297607422,190.10782534306236,187.2252989090168,187.54228461702792,44361300
2024-05-21,AAPL,190.5337677001953,190.9101693246029,189.11726241831752,189.28565540299903,42309400
2024-05-22,AAPL,189.09744262695312,190.9993265483893,188.4734016076069,190.45451683728567,34648500
2024-05-23,AAPL,185.11541748046875,189.19651013997455,184.8677780692908,189.1766947549615,51005900
2024-05-24,AAPL,188.1861572265625,188.78049792280623,186.26447277204772,187.03712172304927,36327000
2024-05-28,AAPL,188.196044921875,191.1776178733189,187.31444925751387,189.7016815997372,52280100
2024-05-29,AAPL,188.49319458007807,190.4346940804733,187.72056087959157,187.81962268312432,53068000
2024-05-30,AAPL,189.48377990722656,190.3653756748288,188.8300232981759,188.9587855239753,49889100
2024-05-31,AAPL,190.4347076416016,190.7516933437122,188.1168063750808,189.6323583658605,75158300
2024-06-03,AAPL,192.1978912353516,193.14883318833756,190.7021546904014,191.07855630297723,50080500
2024-06-04,AAPL,192.51487731933597,193.4757194090645,191.2073340206378,192.80213237542048,47471400
2024-06-05,AAPL,194.0205078125,195.0407809078553,193.02995023528447,193.554944542032,54156800
2024-06-06,AAPL,192.6436462402344,194.64457691185424,192.33657578915964,193.8422276391208,41181800
2024-06-07,AAPL,195.0308837890625,195.08041469163095,192.30685040959915,192.81202934049517,53103900
2024-06-10,AAPL,191.29649353027344,195.43703247512377,190.33565137548777,195.0408003359433,97010200
2024-06-11,AAPL,205.19400024414065,205.2039154935281,191.8016724106265,191.82147267998263,172373300
2024-06-12,AAPL,211.05812072753903,218.1207863262847,204.9463668712596,205.4119301648784,198134300
2024-06-13,AAPL,212.2170867919922,214.70338117421304,209.6020150722442,212.71236564129836,97862700
2024-06-14,AAPL,210.4835968017578,213.13828400218216,209.3048308005582,211.8307557867417,70122700
2024-06-17,AAPL,214.6241149902344,216.88258512602053,210.71141546378877,211.35527186274084,93728300
2024-06-18,AAPL,212.2665863037109,216.5656178731208,210.9887736209857,215.5354294813442,79943300
2024-06-20,AAPL,207.7001190185547,212.2170745602359,206.8779694770392,211.90998899500863,86172500
2024-06-21,AAPL,205.5308074951172,209.88925500861836,205.1543907600995,208.4034185679189,241805100
2024-06-24,AAPL,206.17465209960935,210.69159220230492,204.63928484253907,205.75861973380412,80727000
2024-06-25,AAPL,207.0959014892578,209.3840873125504,206.64023830581655,207.1751328027417,55549700
2024-06-26,AAPL,211.2364044189453,212.8312027309874,208.65104852463384,209.5029286499739,66213200
2024-06-27,AAPL,212.078369140625,213.70288285399727,210.3448934964597,212.6627944445565,49772700
2024-06-28,AAPL,208.63124084472656,214.0297919592074,208.3142702663448,213.7326216506115,82542700
2024-07-01,AAPL,214.703369140625,215.4561875080808,209.91897391071572,210.0873668962765,60402900
2024-07-02,AAPL,218.1901397705078,218.29910171758144,213.068958487467,214.1090319376032,58046200
2024-07-03,AAPL,219.45803833007807,219.45803833007807,216.96182895702523,217.92267103394252,37369800
2024-07-05,AAPL,224.20281982421875,224.3117817727132,219.5571019247804,219.5571019247804,60412400
2024-07-08,AAPL,225.6688537597656,225.69856928044197,221.1419979904105,224.9457357840812,59085900
2024-07-09,AAPL,226.5207061767578,227.23390886254344,224.23252052432463,225.7777879719569,48076100
2024-07-10,AAPL,230.78009033203125,230.87915213144032,227.08531495764143,227.134845857346,62627700
2024-07-11,AAPL,225.42123413085935,230.1957146200309,223.6382271602243,229.20515687131277,64710600
2024-07-12,AAPL,228.3631591796875,230.44333633793116,226.52072130415215,226.75846058686048,53046500
2024-07-15,AAPL,232.1866912841797,234.989971056324,230.8890632695025,234.2470528694744,62631300
2024-07-16,AAPL,232.6027374267578,234.03904289009893,230.1362436193629,232.7810305355119,43234300
2024-07-17,AAPL,226.71885681152344,229.27449755440023,224.5000020674329,227.28346685481677,57345900
2024-07-18,AAPL,222.06321716308597,228.26411801705945,220.17126344980832,228.10562515807683,66034600
2024-07-19,AAPL,222.1919860839844,224.65848009632384,221.1717129043359,222.6971801635164,49151500
2024-07-22,AAPL,221.84527587890625,225.6291978658938,220.98348053112068,224.86646431913928,48201800
2024-07-23,AAPL,222.88536071777344,224.7971447504236,220.57735968997056,222.25140445670337,39960300
2024-07-24,AAPL,216.47645568847656,222.67735606492835,215.0797809310421,221.8849069457516,61777600
2024-07-25,AAPL,215.4363555908203,218.7646293872906,212.5934452947531,216.8627456909865,51391200
2024-07-26,AAPL,215.9019470214844,217.417498981548,213.9703475571551,216.6349499920164,41601300
2024-07-29,AAPL,216.17930603027344,217.22929471632008,213.7128120512828,214.91139345300465,36311800
2024-07-30,AAPL,216.7340240478516,218.2495760935564,214.0793215979517,217.1203409396055,41643800
2024-07-31,AAPL,219.98301696777344,221.70659250258416,218.546711579452,219.349060756356,50036300
2024-08-01,AAPL,216.29815673828125,222.36036437427163,214.97081319041695,222.2514024343897,62501000
2024-08-02,AAPL,217.7840118408203,223.4698183577824,215.6543188775265,217.0807092384795,105568600
2024-08-05,AAPL,207.2939910888672,211.484045462397,194.1492876376104,197.21010696314244,119548600
2024-08-06,AAPL,205.2732391357422,208.00718767754023,199.1714160471065,203.3614702980554,69660500
2024-08-07,AAPL,207.8388214111328,211.62274392073397,204.4412006806638,204.94637966039352,63516400
2024-08-08,AAPL,211.2958526611328,212.17744837655164,206.8581585633277,211.097744151489,47161100
2024-08-09,AAPL,214.19821166992188,214.7331062003749,209.9685258775167,210.09730322074367,42201600
2024-08-12,AAPL,215.7254180908203,217.68898821235916,213.81143620679725,214.27753840147545,38028100
2024-08-13,AAPL,219.43438720703125,220.04923895369575,217.19312608520667,217.19312608520667,44155300
2024-08-14,AAPL,219.8806610107422,221.17979111862687,217.8774142480331,218.7402072098891,41960600
2024-08-15,AAPL,222.8557586669922,223.48053712623224,220.9120118672479,222.7367590108339,46414000
2024-08-16,AAPL,224.1747131347656,224.94824111633488,221.79461423345728,222.06237857544767,44340200
2024-08-19,AAPL,224.0160369873047,224.1152134494971,221.18967426906008,223.84744910734045,40687800
2024-08-20,AAPL,224.63092041015625,225.28544883578485,223.5797163441377,223.8970689622142,30299000
2024-08-21,AAPL,224.5218505859375,226.08874521756795,223.1830588416645,224.64086539349128,34765500
2024-08-22,AAPL,222.66732788085935,226.44571820828537,222.04254943445835,225.90027790842765,43695300
2024-08-23,AAPL,224.9581756591797,226.32673228874265,222.46900358067504,223.78797197411373,38677300
2024-08-26,AAPL,225.2953338623047,225.39451032680955,222.0326339780686,224.8788199493514,30602200
2024-08-27,AAPL,226.13829040527344,226.95149505120295,223.0243400581704,224.1251322421701,35934600
2024-08-28,AAPL,224.6110992431641,227.95313769677003,223.80780609600177,226.02922904592305,38052200
2024-08-29,AAPL,227.8837127685547,230.98775191089825,226.9812734022471,228.1911537968638,51906300
2024-08-30,AAPL,227.10025024414065,228.4886300006117,225.59285569982603,228.28038060324323,52990800
2024-09-03,AAPL,220.92193603515625,227.10024860517052,219.33520335446548,226.65398476754007,50190600
2024-09-04,AAPL,219.0178680419922,219.94014563997789,215.67581475954933,219.82114598403248,43840200
2024-09-05,AAPL,220.53518676757807,223.6094607351492,219.6823205428289,219.79140861107143,36615400
2024-09-06,AAPL,218.9881134033203,223.3714438451236,217.9468210396507,222.0921370424939,48423000
2024-09-09,AAPL,219.077392578125,219.4344067184307,214.91223769602945,218.98814282610013,67180000
2024-09-10,AAPL,218.28399658203125,219.6426263973432,214.93203178151688,217.1038662465979,51591000
2024-09-11,AAPL,220.8128967285156,221.23932234043372,216.0824626878881,219.62285452134475,44587100
2024-09-12,AAPL,220.92193603515625,221.6954640556368,217.99641184157417,220.65417167969628,37455600
2024-09-13,AAPL,220.6541748046875,222.18139254741288,220.06907298412548,221.72521710949164,36766600
2024-09-16,AAPL,214.52545166015625,215.41797935337752,212.14535259122516,214.7436126542421,59357400
2024-09-17,AAPL,214.99156188964844,215.10064996456288,212.72056577105596,213.96019610771708,45519300
2024-09-18,AAPL,218.8592071533203,220.86245391858552,215.7353297749969,215.7452565018275,59894900
2024-09-19,AAPL,226.9713287353516,227.913459803403,222.7665127356472,223.12352684243388,66781300
2024-09-20,AAPL,226.3069000244141,231.15633305592988,225.7317097608303,228.06222073119503,318679900
2024-09-23,AAPL,224.5912628173828,227.54653724680347,223.93673438033483,225.45404067299685,54146000
2024-09-24,AAPL,225.48377990722656,227.4473651253421,223.85738561877668,226.75316007712863,43556100
2024-09-25,AAPL,224.49208068847656,225.4044467600896,222.1615848378298,223.064024182576,42308700
2024-09-26,AAPL,225.63253784179688,226.6044036950252,223.54004142995944,225.41436171300208,36636700
2024-09-27,AAPL,225.90028381347656,227.6159429044405,225.41435845997736,226.56473891662023,34026000
2024-09-30,AAPL,231.0670623779297,231.0670623779297,227.7448474882838,228.1316114938428,54541900
2024-10-01,AAPL,224.3334197998047,227.74486962890148,221.88390914906276,227.6159583693189,63285000
2024-10-02,AAPL,224.898681640625,225.4837834982784,221.1698792236784,224.0160654907427,32880600
2024-10-03,AAPL,223.7978973388672,224.92843958391967,221.46740141968135,223.2722952944607,34044200
2024-10-04,AAPL,224.9185028076172,226.1085447535635,222.27065455992025,226.00936828631615,37245100
2024-10-07,AAPL,219.8509063720703,223.81772316941647,219.4938922550209,222.63759275105315,39505400
2024-10-08,AAPL,223.8970642089844,224.1053136194961,221.3979653574062,222.43925780658088,31855700
2024-10-09,AAPL,227.63580322265625,227.84406778827255,222.96488434399248,223.36156001957676,33591100
2024-10-10,AAPL,227.13992309570312,227.59611368544336,225.285441085757,225.89038125247492,28183500
2024-10-11,AAPL,225.66229248046875,227.5068628874906,225.4540279414576,227.3977748208096,31759200
2024-10-14,AAPL,229.38116455078125,229.80759005626183,226.703566469934,226.80272780199272,39882100
2024-10-15,AAPL,231.91001892089844,235.51982138099223,230.4422859002264,231.672004479983,64751400
2024-10-16,AAPL,229.857177734375,230.1943535005289,227.93326933706737,229.6786782577772,34082200
2024-10-17,AAPL,230.22413635253903,231.91004568892728,228.6076687095473,231.49351658619665,32993800
2024-10-18,AAPL,233.05050659179688,234.2207103827136,232.0687139036669,234.2207103827136,46431500
2024-10-21,AAPL,234.5181884765625,234.8851292946414,232.5050303027995,232.5050303027995,36254500
2024-10-22,AAPL,233.90335083007807,234.26036494372264,230.67040061866737,231.94969236544068,38846600
2024-10-23,AAPL,228.8456878662109,233.18935771421357,225.8705748486108,232.13815353581467,52287000
2024-10-24,AAPL,228.65724182128903,228.90516786821388,226.51515714412932,228.07212485007065,31109500
2024-10-25,AAPL,229.49026489257807,231.2852470135028,227.665532857223,227.8341207497304,38802300
2024-10-28,AAPL,231.4637451171875,232.78271346714027,230.6208056596869,231.38442210065008,36087100
2024-10-29,AAPL,231.73150634765625,232.38603471678388,230.39271482775456,231.1662428522856,35417200
2024-10-30,AAPL,228.19113159179688,231.5331697441292,227.64569128136463,230.68030356750916,47070900
2024-10-31,AAPL,224.0359039306641,227.92338265648337,223.5003751779276,227.43744214117888,64370100
2024-11-01,AAPL,221.060791015625,223.4805517303345,218.4426924836225,219.13688241025088,65276700
2024-11-04,AAPL,220.1682281494141,220.94175615916865,217.88732075932975,219.15670083339904,44944500
2024-11-05,AAPL,221.5962829589844,222.0921350198155,219.30544885909725,219.9599772111233,28111300
2024-11-06,AAPL,220.8723602294922,224.19457534628128,219.35505401685137,220.7632721624041,54561100
2024-11-07,AAPL,225.5928497314453,225.989540460088,222.70700223311508,222.76650205936048,42137700
2024-11-08,AAPL,225.32481384277344,227.0125627173092,224.77877343219785,225.53329235935945,38328800
2024-11-11,AAPL,222.614501953125,224.07391236142263,219.90417483008156,223.37895863100837,42005600
2024-11-12,AAPL,222.614501953125,223.9647042645822,221.7507748273854,222.93220374351736,40398300
2024-11-13,AAPL,223.49807739257807,225.0170530189228,221.1550798335016,222.3960739824012,48566200
2024-11-14,AAPL,226.5757598876953,227.22107081675756,223.37895759377813,223.39881774279925,44923900
2024-11-15,AAPL,223.3789520263672,225.2851172657963,222.65421566813876,224.7688594461005,47923700
2024-11-18,AAPL,226.37718200683597,228.08479108540536,223.54770942404784,223.62713486361545,44633700
2024-11-19,AAPL,226.6352996826172,228.5017596103349,225.0269762165604,225.34466282087317,36211800
2024-11-20,AAPL,227.35009765625,228.2733899080337,224.2625040209905,226.4168677573381,35169600
2024-11-21,AAPL,226.87359619140625,228.5017799491732,224.08384369933495,227.2310031211041,42108300
2024-11-22,AAPL,228.2138519287109,229.0577339975617,226.41689485035167,226.41689485035167,38168300
2024-11-25,AAPL,231.19224548339844,231.56951255942457,228.08480637706973,229.7924155701237,90152800
2024-11-26,AAPL,233.366455078125,233.87279036398945,231.6489234928732,231.6489234928732,45986200
2024-11-27,AAPL,233.2373809814453,233.99191506726265,232.12545514826604,232.78070364946956,33498400
2024-11-29,AAPL,235.62008666992188,236.0966241243161,232.2842941914573,233.1182385238603,28481400
2024-12-02,AAPL,237.8638153076172,239.0551666028684,235.45133007089743,235.5605381566453,48137100
2024-12-03,AAPL,240.90174865722656,241.01095673492532,237.17876666593097,238.0822139315433,38861000
2024-12-04,AAPL,241.25917053222656,242.35125137710352,239.51185632927687,241.12017980186528,44383900
2024-12-05,AAPL,241.2889709472656,242.77816394602772,240.3855387078128,242.232138632232,40033900
2024-12-06,AAPL,241.0903778076172,242.86748966267425,240.3358589246164,241.1598807416467,36870600
2024-12-09,AAPL,244.9722442626953,245.4587194212017,240.0082676818909,240.08769312504637,44649200
2024-12-10,AAPL,245.98487854003903,246.4217108653419,243.57237825215392,245.11121388943332,36914800
2024-12-11,AAPL,244.71409606933597,248.9930409884295,244.48574226451257,246.17350623578653,45205800
2024-12-12,AAPL,246.17352294921875,246.9479020514793,243.9099357862414,245.11122473397327,32777500
2024-12-13,AAPL,246.34228515625,247.49391610940148,244.46590277835176,246.0345210589055,33155300
2024-12-16,AAPL,249.23133850097656,249.5689004337868,245.86576286364547,246.2033247964557,51694800
2024-12-17,AAPL,251.6537322998047,252.0012166921119,247.98039295462075,248.2782345553336,51356400
2024-12-18,AAPL,246.2628631591797,252.44797328398425,245.95509905753715,250.34325221557475,56774100
2024-12-19,AAPL,247.9903106689453,250.18439476471843,245.30976661195103,245.71681628677703,60882300
2024-12-20,AAPL,252.65646362304688,253.16278373693368,243.9198625662762,246.2529222682656,147495300
2024-12-23,AAPL,253.43084716796875,253.80809906094288,251.62395254537785,252.93444954402884,40858800
2024-12-24,AAPL,256.3397216796875,256.34962902881983,253.45066898797964,253.64924013847912,23234700
2024-12-26,AAPL,257.15380859375,258.2260444048055,255.77383898408215,256.32980188696064,27237100
2024-12-27,AAPL,253.74855041503903,256.8361595932908,251.23677948504653,255.9724022209019,42355300
2024-12-30,AAPL,250.38296508789065,251.673601973938,248.9434149702759,250.4127477342041,35557500
2024-12-31,AAPL,248.6158142089844,251.4552095671021,247.6329413411861,250.62126509380025,39480700
2024-01-02,AMZN,149.92999267578125,152.3800048828125,148.38999938964844,151.5399932861328,47339400
2024-01-03,AMZN,148.47000122070312,151.0500030517578,148.3300018310547,149.1999969482422,49425500
2024-01-04,AMZN,144.57000732421875,147.3800048828125,144.0500030517578,145.58999633789062,56039800
2024-01-05,AMZN,145.24000549316406,146.58999633789062,144.52999877929688,144.69000244140625,45153100
2024-01-08,AMZN,149.10000610351562,149.39999389648438,146.14999389648438,146.74000549316406,46757100
2024-01-09,AMZN,151.3699951171875,151.7100067138672,148.2100067138672,148.3300018310547,43812600
2024-01-10,AMZN,153.72999572753906,154.4199981689453,151.8800048828125,152.05999755859375,44421800
2024-01-11,AMZN,155.17999267578125,157.1699981689453,153.1199951171875,155.0399932861328,49072700
2024-01-12,AMZN,154.6199951171875,156.1999969482422,154.00999450683594,155.38999938964844,40484200
2024-01-16,AMZN,153.16000366210938,154.99000549316406,152.14999389648438,153.52999877929688,41384600
2024-01-17,AMZN,151.7100067138672,152.14999389648438,149.91000366210938,151.49000549316406,34953400
2024-01-18,AMZN,153.5,153.77999877929688,151.82000732421875,152.77000427246094,37850200
2024-01-19,AMZN,155.33999633789062,155.75999450683594,152.74000549316406,153.8300018310547,51651600
2024-01-22,AMZN,154.77999877929688,157.0500030517578,153.89999389648438,156.88999938964844,43687500
2024-01-23,AMZN,156.02000427246094,156.2100067138672,153.92999267578125,154.85000610351562,37986000
2024-01-24,AMZN,156.8699951171875,158.50999450683594,156.47999572753906,157.8000030517578,48547300
2024-01-25,AMZN,157.75,158.50999450683594,154.5500030517578,156.9499969482422,43638600
2024-01-26,AMZN,159.1199951171875,160.72000122070312,157.91000366210938,158.4199981689453,51047400
2024-01-29,AMZN,161.25999450683594,161.2899932861328,158.89999389648438,159.33999633789062,45270400
2024-01-30,AMZN,159.0,161.72999572753906,158.49000549316406,160.6999969482422,45207400
2024-01-31,AMZN,155.1999969482422,159.00999450683594,154.80999755859375,157.0,50284400
2024-02-01,AMZN,159.27999877929688,159.75999450683594,155.6199951171875,155.8699951171875,76542400
2024-02-02,AMZN,171.80999755859375,172.5,167.3300018310547,169.19000244140625,117218300
2024-02-05,AMZN,170.30999755859375,170.5500030517578,167.6999969482422,170.1999969482422,55081300
2024-02-06,AMZN,169.14999389648438,170.7100067138672,167.64999389648438,169.38999938964844,42505500
2024-02-07,AMZN,170.52999877929688,170.8800048828125,168.94000244140625,169.47999572753906,47174100
2024-02-08,AMZN,169.83999633789062,171.42999267578125,168.8800048828125,169.64999389648438,42316500
2024-02-09,AMZN,174.4499969482422,175.0,170.5800018310547,170.89999389648438,56986000
2024-02-12,AMZN,172.33999633789062,175.38999938964844,171.5399932861328,174.8000030517578,51050400
2024-02-13,AMZN,168.63999938964844,170.9499969482422,165.75,167.72999572753906,56345100
2024-02-14,AMZN,170.97999572753906,171.2100067138672,168.27999877929688,169.2100067138672,42815500
2024-02-15,AMZN,169.8000030517578,171.1699981689453,167.58999633789062,170.5800018310547,49855200
2024-02-16,AMZN,169.50999450683594,170.4199981689453,167.1699981689453,168.74000549316406,48107700
2024-02-20,AMZN,167.0800018310547,168.7100067138672,165.74000549316406,167.8300018310547,41980300
2024-02-21,AMZN,168.58999633789062,170.22999572753906,167.13999938964844,168.94000244140625,44420100
2024-02-22,AMZN,174.5800018310547,174.8000030517578,171.77000427246094,173.10000610351562,55392400
2024-02-23,AMZN,174.99000549316406,175.75,173.6999969482422,174.27999877929688,59715200
2024-02-26,AMZN,174.72999572753906,176.3699951171875,174.25999450683594,175.6999969482422,44368600
2024-02-27,AMZN,173.5399932861328,174.6199951171875,172.86000061035156,174.0800018310547,31141700
2024-02-28,AMZN,173.16000366210938,174.0500030517578,172.27000427246094,172.44000244140625,28180500
